shelter_id,reference_common_ids,municipality,shelter_name,address,reference_same_address_as_emergency_site,reference_other_mayor_matters,reference_accepted_persons,portal_capacity_persons,latitude,longitude,2026-07-29,2026-07-30,2026-07-31,2026-08-01,2026-08-02,2026-08-03,2026-08-04,2026-08-05,2026-08-06,2026-08-08,2026-08-09,2026-08-10,2026-08-11
ref:E4340400016121,E4340400016121,菊陽町,図書館ホール,熊本県菊陽町大字原水1438-1,,,要配慮者,100,32.8668170937526,130.808832461366,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4340400006111,E4340400006111,菊陽町,東部町民センター,熊本県菊陽町大字久保田1309-2,1,,,110,32.856312,130.846866,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4340400002111,E4340400002111,菊陽町,武蔵ヶ丘コミュニティセンタ及び武蔵ヶ丘中学校武道場,熊本県菊陽町光の森1-3517-3,1,,,290,32.860231286874,130.77555810185,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4340400003111,E4340400003111,菊陽町,武蔵ヶ丘中学校,熊本県菊陽町光の森1-3518,1,,,2770,32.860121744049,130.77631637301,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4340400032111,E4340400032111,菊陽町,武蔵ヶ丘北小学校,熊本県菊陽町武蔵ヶ丘北3-5-2,,,,1380,32.862204,130.765562,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4340400027111,E4340400027111,菊陽町,武蔵ヶ丘小学校,熊本県菊陽町武蔵ヶ丘北1-2-1,,,,1910,32.857803,130.767983,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4340400009111,E4340400009111,菊陽町,町民体育館,熊本県菊陽町大字久保田2598,1,,,510,32.861277,130.828626,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4340400010121,E4340400010121,菊陽町,福祉センター,熊本県菊陽町大字久保田2623,,,要配慮者,40,32.860964,130.82902,未開設,開設（平常）,開設（平常）,開設（平常）,開設（平常）,開設（平常）,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4340400020121,E4340400020121,菊陽町,総合交流ターミナル さんふれあ,熊本県菊陽町大字原水5359,,,要配慮者,105,32.8684202488617,130.805540067902,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4340400007111,E4340400007111,菊陽町,菊陽中学校,熊本県菊陽町大字久保田2563,1,,,4300,32.861358,130.827954,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4340400025111,E4340400025111,菊陽町,菊陽中部小学校,熊本県菊陽町大字津久礼411,1,,,1960,32.859564,130.825147,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4340400017111,E4340400017111,菊陽町,菊陽北小学校,熊本県菊陽町大字原水4652,1,,,1310,32.877429,130.831176,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4340400013111,E4340400013111,菊陽町,菊陽南小学校,熊本県菊陽町大字曲手397,1,,,1350,32.850623,130.835496,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4340400019111,E4340400019111,菊陽町,菊陽杉並木公園 管理センター,熊本県菊陽町大字原水5326,1,,,100,32.8672,130.80607,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4340400033111,E4340400033111,菊陽町,菊陽町総合体育館,熊本県菊陽町大字原水5352-3,1,,,850,32.868684,130.803357,未開設,開設（平常）,開設（平常）,開設（平常）,開設（平常）,開設（平常）,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4340400021111,E4340400021111,菊陽町,菊陽西小学校,熊本県菊陽町大字原水5666-40,1,,,3040,32.865959,130.792762,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4340400030111,E4340400030111,菊陽町,西部町民センター,熊本県菊陽町武蔵ヶ丘北3-5-1,,,,90,32.862032,130.76649,未開設,開設（平常）,開設（平常）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4343200005121,E4343200005121,西原村,みどりの館,熊本県西原村布田897-1,,,要配慮者,50,32.8293832447846,130.883766899645,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4343200002111,E4343200002111,西原村,山西小学校,熊本県西原村小森2767,,,,700,32.841949,130.912496,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4343200001111,E4343200001111,西原村,河原小学校,熊本県西原村河原976,,,,700,32.812597,130.888318,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4343200004111,E4343200004111,西原村,西原中学校,熊本県西原村小森3251,,,,660,32.835927,130.902486,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4343200007111,E4343200007111,西原村,西原村総合体育館,熊本県西原村大字小森3161,,,,770,32.836873,130.900163,未開設,開設（平常）,開設（平常）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4343200003111,E4343200003111,西原村,西原村農業構造改善センター,熊本県西原村小森3204-1,1,,,600,32.8371437348246,130.902505893204,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4350100005111,E4350100005111,錦町,一武小学校体育館,熊本県錦町大字一武2658,,,,500,32.198781591313,130.84256484589,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
refgroup:eaf4d73dd9ceb531908b,E4350100009111;E4350100009112,錦町,木上小学校体育館,熊本県錦町大字木上北2737,,,,500,32.22732096,130.8403728,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4350100010121,E4350100010121,錦町,特別養護老人ホームにしき園,熊本県錦町大字木上北150-1,,,,50,32.226301990943,130.81301358868,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4350100011121,E4350100011121,錦町,特別養護老人ホーム錦寿豊苑,熊本県錦町大字一武1234,,,,8,32.203866150601,130.83186855249,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4350100007111,E4350100007111,錦町,西コミュニティセンター,熊本県錦町大字西266,1,,,200,32.19252409,130.823062,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4350100006111,E4350100006111,錦町,西小学校体育館,熊本県錦町大字西1132,,,,500,32.19895273976,130.82064516828,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4350100001111,E4350100001111,錦町,錦中学校体育館,熊本県錦町大字一武1115,,,,800,32.201525607434,130.82926776057,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4350100004111,E4350100004111,錦町,錦勤労者体育センター,熊本県錦町大字一武1930,,,,1000,32.203454722004,130.83948554316,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4350100002121,E4350100002121,錦町,錦町保健センター,熊本県錦町大字一武1502-1,,,障害児等,,32.199424663407,130.84110835816,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4350100003111,E4350100003111,錦町,錦町総合福祉センター,熊本県錦町大字一武1587,1,,,200,32.201306447654,130.84184980333,未開設,開設（平常）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4336800023111,E4336800023111,長洲町,長洲こどもの海保育園,熊本県長洲町大字腹赤70,1,,,430,32.9198629069331,130.474896535662,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4336800018111,E4336800018111,長洲町,長洲町中央公民館,熊本県長洲町大字長洲2772-2,1,,,660,32.928882005206,130.45235972884,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4336800007111,E4336800007111,長洲町,長洲町地域福祉センター,熊本県長洲町大字宮野999,1,,,,32.932771,130.479191,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4336800020112,E4336800020112,長洲町,長洲町民体育館,熊本県長洲町大字長洲805-1,1,,,318,32.940227,130.440215,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4336800016111,E4336800016111,長洲町,長洲町町民研修センター,熊本県長洲町大字長洲1443,1,,,413,32.93259,130.443774,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4336800006111,E4336800006111,長洲町,長洲町立六栄小学校,熊本県長洲町大字宮野957-1,1,,,465,32.933271033331,130.47684182209,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4336800008111,E4336800008111,長洲町,長洲町立清里小学校,熊本県長洲町大字高浜1250,1,,,389,32.939873012263,130.45603589815,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4336800022111,E4336800022111,長洲町,長洲町立腹赤小学校,熊本県長洲町大字腹赤125,1,,,467,32.920233600533,130.47339762698,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4336800024111,E4336800024111,長洲町,長洲町立長洲中学校,熊本県長洲町大字腹赤732,1,,,403,32.926563584447,130.47334032143,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4336800017111,E4336800017111,長洲町,長洲町立長洲小学校,熊本県長洲町大字長洲1776,1,,,500,32.931687014763,130.446435,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321400042111,E4321400042111,阿蘇市,やすらぎ交流館,熊本県阿蘇市波野大字小地野663-1,1,,,300,32.956444,131.218939,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321400003111,E4321400003111,阿蘇市,一の宮中学校体育館,熊本県阿蘇市一の宮町宮地1669-2,1,,,500,32.950866,131.123373,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321400005111,E4321400005111,阿蘇市,一の宮体育館,熊本県阿蘇市一の宮町宮地2318-1,1,,,280,32.939126,131.115569,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321400004111,E4321400004111,阿蘇市,一の宮小学校体育館,熊本県阿蘇市一の宮町宮地1680,1,,,650,32.94940452,131.1219811,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321400002111,E4321400002111,阿蘇市,一の宮農業構造改善センター,熊本県阿蘇市一の宮町宮地1288,1,,,120,32.937754,131.125423,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321400012111,E4321400012111,阿蘇市,中通体育館,熊本県阿蘇市一の宮町中通1521,1,,,340,32.964277,131.11159,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321400013111,E4321400013111,阿蘇市,中通公民館,熊本県阿蘇市一の宮町中通1646-4,1,,,80,32.96379,131.113299,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321400016111,E4321400016111,阿蘇市,乙姫体育館,熊本県阿蘇市乙姫1612,1,,,150,32.94018,131.040974,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
